d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
32,88,0.41,0.501,0.4555,0.09100000000000003,
52,15,,,,,no_o1_crossover
27,75,0.353,0.497,0.425,0.14400000000000002,
43,80,,,,,no_o2_crossover
55,37,,,,,no_o1_crossover
50,88,,,,,no_o1_crossover
99,99,,,,,no_o1_crossover
61,31,,,,,no_o1_crossover
36,38,,,,,no_o2_crossover
69,4,0.349,0.35,0.3495,0.0010000000000000009,
42,73,,,,,no_o1_crossover
6,49,0.419,0.552,0.48550000000000004,0.13300000000000006,
41,1,,,,,no_o1_crossover
22,45,9.328,10.0,9.664,0.6720000000000006,
29,80,6.977,10.0,8.4885,3.0229999999999997,
15,41,0.274,0.503,0.3885,0.22899999999999998,
11,98,0.759,1.121,0.94,0.362,
26,48,,,,,no_o1_crossover
16,43,0.411,0.43,0.4205,0.019000000000000017,
10,58,,,,,no_o1_crossover
34,17,0.375,0.445,0.41000000000000003,0.07,
39,49,0.418,0.811,0.6145,0.39300000000000007,
87,49,,,,,no_o1_crossover
19,63,,,,,no_o2_crossover
74,97,,,,,no_o1_crossover
24,73,,,,,no_o1_crossover
96,40,,,,,no_o1_crossover
0,9,,,,,no_o2_crossover
60,86,,,,,no_o2_crossover
10,37,,,,,no_o1_crossover
60,64,,,,,no_o2_crossover
12,87,,,,,no_o1_crossover
45,58,,,,,no_o1_crossover
9,1,,,,,no_o1_crossover
86,77,5.946,10.0,7.973,4.054,
8,61,0.379,0.502,0.4405,0.123,
49,51,,,,,no_o1_crossover
29,92,6.879,10.0,8.439499999999999,3.1210000000000004,
68,3,0.677,0.826,0.7515000000000001,0.1489999999999999,
16,69,7.571,10.0,8.785499999999999,2.4290000000000003,
35,54,0.194,0.557,0.37550000000000006,0.36300000000000004,
35,97,,,,,no_o1_crossover
33,26,0.463,0.86,0.6615,0.39699999999999996,
80,15,,,,,no_o1_crossover
94,5,,,,,no_o1_crossover
11,52,0.432,0.516,0.474,0.08400000000000002,
25,18,,,,,no_o1_crossover
58,6,,,,,no_o1_crossover
3,88,0.293,0.681,0.487,0.38800000000000007,
0,54,0.212,0.522,0.367,0.31000000000000005,
17,78,7.107,10.0,8.5535,2.893,
68,44,,,,,no_o2_crossover
26,45,,,,,no_o2_crossover
41,78,,,,,no_o1_crossover
27,64,,,,,no_o1_crossover
50,63,4.781,10.0,7.390499999999999,5.219,
63,88,,,,,no_o1_crossover
7,47,,,,,no_o1_crossover
36,15,,,,,no_o1_crossover
75,54,,,,,no_o1_crossover
98,93,,,,,no_o1_crossover
38,4,,,,,no_o2_crossover
13,7,0.3,0.579,0.4395,0.27899999999999997,
94,30,1.894,10.0,5.947,8.106,
44,65,,,,,no_o2_crossover
53,29,0.202,0.55,0.376,0.34800000000000003,
4,75,,,,,cannot_determine_o1_dominance
46,44,,,,,no_o1_crossover
79,52,,,,,no_o1_crossover
63,23,,,,,no_o2_crossover
68,35,0.481,0.539,0.51,0.05800000000000005,
57,8,,,,,no_o1_crossover
60,58,,,,,cannot_determine_o1_dominance
41,93,,,,,no_o1_crossover
75,2,,,,,no_o1_crossover
77,8,0.77,0.892,0.831,0.122,
76,3,8.621,10.0,9.310500000000001,1.3789999999999996,
62,57,6.244,10.0,8.122,3.7560000000000002,
49,39,,,,,no_o1_crossover
9,98,,,,,no_o1_crossover
83,99,0.241,0.67,0.4555,0.42900000000000005,
23,1,,,,,no_o1_crossover
16,37,,,,,no_o1_crossover
49,59,,,,,no_o2_crossover
31,44,,,,,no_o2_crossover
91,36,0.377,0.589,0.483,0.21199999999999997,
32,53,5.617,10.0,7.8085,4.383,
83,80,0.221,0.428,0.3245,0.207,
39,38,,,,,no_o1_crossover
85,35,,,,,no_o1_crossover
28,84,6.47,10.0,8.235,3.5300000000000002,
6,94,,,,,no_o1_crossover
94,53,,,,,no_o1_crossover
84,1,,,,,no_o1_crossover
80,62,0.558,0.787,0.6725000000000001,0.22899999999999998,
94,20,,,,,no_o1_crossover
22,32,,,,,no_o1_crossover
41,73,,,,,no_o1_crossover
72,85,6.102,10.0,8.051,3.8979999999999997,
3,80,0.269,0.407,0.33799999999999997,0.13799999999999996,
49,81,7.232,10.0,8.616,2.768,
97,8,,,,,no_o2_crossover
5,92,0.371,0.399,0.385,0.028000000000000025,
85,28,,,,,no_o1_crossover
4,55,,,,,no_o1_crossover
76,92,0.296,0.607,0.4515,0.311,
84,31,4.594,10.0,7.297000000000001,5.406,
72,51,7.804,10.0,8.902000000000001,2.1959999999999997,
4,21,,,,,no_o1_crossover
43,49,,,,,cannot_determine_o1_dominance
95,47,,,,,no_o1_crossover
26,83,,,,,no_o1_crossover
39,57,0.351,0.862,0.6065,0.511,
53,43,0.388,0.555,0.47150000000000003,0.16700000000000004,
67,82,,,,,no_o2_crossover
53,79,0.382,0.546,0.464,0.16400000000000003,
23,49,1.538,5.193,3.3655,3.6549999999999994,
93,53,5.177,10.0,7.5885,4.823,
77,13,,,,,no_o2_crossover
62,44,,,,,no_o1_crossover
51,83,0.377,0.825,0.601,0.44799999999999995,
45,55,,,,,no_o1_crossover
61,65,,,,,no_o1_crossover
19,91,,,,,no_o2_crossover
16,5,7.891,10.0,8.9455,2.109,
26,54,0.509,0.62,0.5645,0.11099999999999999,
30,41,0.346,0.574,0.45999999999999996,0.22799999999999998,
29,39,,,,,no_o1_crossover
51,94,0.348,0.817,0.5825,0.469,
18,1,,,,,no_o2_crossover
71,75,0.296,0.501,0.39849999999999997,0.20500000000000002,
50,57,4.711,10.0,7.3555,5.289,
81,0,,,,,no_o2_crossover
51,77,,,,,no_o1_crossover
16,11,1.093,5.43,3.2615,4.337,
55,55,,,,,no_o1_crossover
31,11,,,,,no_o1_crossover
84,96,0.489,0.719,0.604,0.22999999999999998,
18,87,0.318,0.57,0.44399999999999995,0.25199999999999995,
94,59,,,,,no_o2_crossover
66,11,5.191,10.0,7.5954999999999995,4.809,
29,75,,,,,cannot_determine_o1_dominance
76,96,,,,,no_o2_crossover
45,71,,,,,no_o1_crossover
15,12,0.368,0.563,0.46549999999999997,0.19499999999999995,
53,81,,,,,no_o2_crossover
57,86,,,,,no_o1_crossover
16,92,0.38,0.383,0.3815,0.0030000000000000027,
84,68,4.745,10.0,7.3725000000000005,5.255,
8,2,,,,,cannot_determine_o1_dominance
34,83,0.358,0.76,0.5589999999999999,0.402,
65,52,,,,,no_o1_crossover
40,75,0.298,0.53,0.41400000000000003,0.23200000000000004,
31,72,0.487,0.545,0.516,0.05800000000000005,
28,81,0.411,0.848,0.6295,0.437,
68,49,0.311,0.585,0.44799999999999995,0.27399999999999997,
44,52,,,,,no_o2_crossover
1,43,0.324,0.494,0.40900000000000003,0.16999999999999998,
81,23,0.432,0.557,0.49450000000000005,0.12500000000000006,
95,30,,,,,no_o1_crossover
54,99,,,,,no_o1_crossover
74,45,,,,,no_o2_crossover
42,23,0.278,0.681,0.47950000000000004,0.403,
77,98,0.633,0.736,0.6845,0.10299999999999998,
19,94,1.554,8.387,4.9705,6.833,
38,6,7.029,10.0,8.5145,2.971,
72,22,2.276,10.0,6.138,7.724,
63,91,,,,,no_o1_crossover
61,35,,,,,no_o1_crossover
39,58,,,,,no_o2_crossover
45,31,,,,,no_o1_crossover
3,70,7.585,10.0,8.7925,2.415,
31,86,4.69,10.0,7.345000000000001,5.31,
13,89,,,,,no_o2_crossover
39,62,0.18,0.931,0.5555,0.7510000000000001,
26,50,,,,,no_o1_crossover
15,59,0.575,0.723,0.649,0.14800000000000002,
94,22,0.288,0.461,0.3745,0.17300000000000004,
5,41,0.138,0.707,0.4225,0.569,
95,51,,,,,no_o1_crossover
94,26,0.297,0.548,0.4225,0.25100000000000006,
8,35,,,,,no_o2_crossover
57,44,,,,,no_o1_crossover
58,1,1.361,9.556,5.4585,8.194999999999999,
31,25,0.31,0.457,0.3835,0.14700000000000002,
7,54,3.379,10.0,6.6895,6.621,
6,71,7.261,10.0,8.6305,2.739,
50,5,,,,,no_o1_crossover
35,63,0.258,0.334,0.29600000000000004,0.07600000000000001,
57,78,,,,,no_o1_crossover
0,14,,,,,no_o2_crossover
54,20,,,,,no_o1_crossover
0,15,,,,,cannot_determine_o1_dominance
35,47,,,,,no_o2_crossover
82,74,0.123,0.714,0.4185,0.591,
79,54,0.261,0.343,0.30200000000000005,0.08200000000000002,
77,46,0.247,0.723,0.485,0.476,
74,56,4.139,10.0,7.0695,5.861,
91,81,0.564,0.568,0.566,0.0040000000000000036,
38,3,1.408,6.763,4.0855,5.355,
80,69,,,,,no_o1_crossover
86,28,0.797,0.798,0.7975000000000001,0.0010000000000000009,
60,72,0.478,0.639,0.5585,0.16100000000000003,
62,66,,,,,no_o1_crossover
26,78,,,,,no_o1_crossover
17,15,7.633,10.0,8.8165,2.367,
40,11,0.92,1.19,1.055,0.2699999999999999,
93,29,0.18,0.615,0.39749999999999996,0.435,
88,8,,,,,no_o1_crossover
26,98,,,,,no_o1_crossover
34,70,1.421,3.509,2.465,2.088,
29,15,,,,,no_o1_crossover
2,25,0.286,0.617,0.4515,0.331,
25,86,,,,,no_o1_crossover
96,86,,,,,no_o1_crossover
44,83,,,,,no_o2_crossover
72,60,6.701,10.0,8.3505,3.2990000000000004,
76,58,,,,,cannot_determine_o1_dominance
56,14,,,,,no_o1_crossover
66,83,0.568,0.604,0.586,0.03600000000000003,
7,4,4.306,10.0,7.1530000000000005,5.694,
74,41,8.035,10.0,9.0175,1.9649999999999999,
86,80,0.212,0.592,0.40199999999999997,0.38,
68,86,,,,,cannot_determine_o1_dominance
94,0,,,,,no_o1_crossover
4,85,,,,,no_o1_crossover
54,50,5.677,10.0,7.8385,4.323,
76,37,,,,,no_o1_crossover
7,15,,,,,no_o1_crossover
43,27,,,,,no_o1_crossover
79,65,,,,,no_o1_crossover
37,40,5.942,10.0,7.971,4.058,
74,32,,,,,no_o1_crossover
21,1,6.231,10.0,8.1155,3.769,
87,72,0.721,0.835,0.778,0.11399999999999999,
53,71,5.093,10.0,7.5465,4.907,
30,32,,,,,no_o1_crossover
6,65,0.535,0.669,0.6020000000000001,0.134,
8,53,1.096,3.457,2.2765,2.3609999999999998,
81,50,0.526,0.551,0.5385,0.025000000000000022,
7,44,,,,,no_o1_crossover
31,95,0.237,0.473,0.355,0.236,
59,19,,,,,no_o2_crossover
2,13,0.512,0.681,0.5965,0.16900000000000004,
44,74,0.208,0.618,0.413,0.41000000000000003,
40,59,0.429,0.462,0.4455,0.03300000000000003,
4,72,2.552,10.0,6.276,7.448,
0,31,,,,,no_o2_crossover
3,8,1.247,6.341,3.794,5.094,
13,36,0.145,0.422,0.2835,0.277,
91,73,0.34,0.412,0.376,0.07199999999999995,
75,10,,,,,no_o1_crossover
38,92,0.554,0.577,0.5655,0.02299999999999991,
12,53,,,,,no_o1_crossover
5,81,,,,,no_o2_crossover
8,5,,,,,no_o1_crossover
80,63,7.536,10.0,8.768,2.4640000000000004,
25,10,0.239,0.705,0.472,0.46599999999999997,
24,77,,,,,no_o1_crossover
12,9,,,,,no_o1_crossover
77,96,0.396,0.57,0.483,0.17399999999999993,
17,94,,,,,no_o2_crossover
96,58,,,,,no_o1_crossover
85,93,,,,,no_o1_crossover
49,55,,,,,no_o1_crossover
5,29,0.191,0.567,0.379,0.37599999999999995,
32,84,7.89,10.0,8.945,2.1100000000000003,
41,52,,,,,no_o1_crossover
12,31,,,,,no_o1_crossover
2,36,0.346,0.554,0.45,0.20800000000000007,
11,38,,,,,no_o2_crossover
14,41,0.315,0.542,0.4285,0.22700000000000004,
34,6,0.333,0.399,0.366,0.066,
51,1,,,,,no_o2_crossover
58,19,,,,,no_o2_crossover
11,20,,,,,no_o2_crossover
18,70,3.685,10.0,6.8425,6.3149999999999995,
37,89,,,,,no_o1_crossover
43,29,0.446,0.882,0.664,0.436,
33,90,,,,,no_o1_crossover
41,42,,,,,no_o1_crossover
6,72,,,,,no_o2_crossover
94,43,0.319,0.473,0.396,0.15399999999999997,
97,3,,,,,no_o1_crossover
91,61,0.256,0.586,0.421,0.32999999999999996,
56,93,,,,,no_o1_crossover
98,34,5.226,10.0,7.6129999999999995,4.774,
71,99,0.204,0.591,0.39749999999999996,0.387,
26,96,,,,,no_o1_crossover
99,63,7.647,10.0,8.8235,2.3529999999999998,
10,35,,,,,no_o1_crossover
56,27,,,,,no_o1_crossover
70,46,0.432,0.681,0.5565,0.24900000000000005,
51,37,0.603,0.792,0.6975,0.18900000000000006,
18,65,0.363,0.702,0.5325,0.33899999999999997,
55,39,,,,,no_o1_crossover
79,25,,,,,no_o1_crossover
58,55,,,,,no_o1_crossover
41,66,,,,,no_o1_crossover
24,41,7.588,10.0,8.794,2.412,
34,61,0.369,0.551,0.46,0.18200000000000005,
49,98,,,,,no_o1_crossover
25,55,,,,,no_o1_crossover
85,97,,,,,no_o1_crossover
16,33,,,,,no_o2_crossover
95,79,,,,,no_o1_crossover
49,97,,,,,no_o1_crossover
69,62,0.232,0.551,0.3915,0.31900000000000006,
40,79,0.361,0.62,0.4905,0.259,
42,9,,,,,no_o1_crossover
21,2,6.042,10.0,8.021,3.958,
35,38,,,,,no_o2_crossover
21,99,0.255,0.542,0.3985,0.28700000000000003,
1,87,0.341,0.539,0.44000000000000006,0.198,
73,43,0.326,0.452,0.389,0.126,
0,10,0.201,0.624,0.4125,0.423,
87,67,,,,,no_o1_crossover
8,55,0.705,0.789,0.747,0.08400000000000007,
36,80,0.601,0.888,0.7444999999999999,0.28700000000000003,
39,76,,,,,no_o2_crossover
58,76,,,,,no_o1_crossover
1,88,0.319,0.601,0.45999999999999996,0.282,
40,23,0.33,0.511,0.4205,0.181,
10,31,,,,,no_o1_crossover
70,74,0.162,0.656,0.40900000000000003,0.494,
53,32,,,,,no_o2_crossover
89,13,,,,,no_o1_crossover
31,88,,,,,no_o2_crossover
73,82,,,,,no_o1_crossover
25,20,,,,,no_o1_crossover
54,80,5.109,10.0,7.5545,4.891,
23,4,,,,,cannot_determine_o1_dominance
8,30,0.709,1.057,0.883,0.348,
11,47,5.952,10.0,7.976,4.048,
23,17,,,,,no_o1_crossover
14,10,0.199,0.643,0.42100000000000004,0.444,
90,32,,,,,no_o1_crossover
62,27,,,,,no_o1_crossover
18,9,,,,,no_o2_crossover
39,51,,,,,no_o2_crossover
36,63,,,,,no_o2_crossover
40,37,,,,,no_o2_crossover
91,18,,,,,no_o2_crossover
15,5,,,,,no_o1_crossover
56,50,5.258,10.0,7.629,4.742,
73,29,0.188,0.548,0.368,0.36000000000000004,
13,5,,,,,no_o2_crossover
0,1,,,,,no_o2_crossover
47,87,0.385,0.568,0.4765,0.18299999999999994,
42,22,0.245,0.526,0.3855,0.281,
13,76,,,,,no_o1_crossover
8,99,0.245,0.578,0.4115,0.33299999999999996,
88,65,,,,,no_o1_crossover
0,48,0.355,0.569,0.46199999999999997,0.21399999999999997,
36,47,,,,,no_o1_crossover
28,25,,,,,no_o2_crossover
88,47,,,,,no_o1_crossover
24,40,,,,,no_o1_crossover
11,84,,,,,no_o1_crossover
38,10,0.379,0.475,0.427,0.09599999999999997,
59,91,,,,,no_o2_crossover
93,46,0.378,0.479,0.4285,0.10099999999999998,
48,82,,,,,no_o1_crossover
54,73,,,,,no_o1_crossover
78,60,,,,,no_o2_crossover
6,34,7.59,10.0,8.795,2.41,
28,82,,,,,cannot_determine_o1_dominance
49,61,,,,,no_o1_crossover
58,18,,,,,no_o2_crossover
16,98,,,,,no_o1_crossover
19,30,1.697,7.757,4.727,6.06,
20,8,,,,,no_o1_crossover
61,70,,,,,no_o1_crossover
37,61,0.31,0.765,0.5375,0.455,
59,63,0.365,0.468,0.4165,0.10300000000000004,
95,4,3.301,10.0,6.6505,6.699,
72,12,1.29,3.794,2.542,2.504,
38,7,0.356,0.602,0.479,0.246,
73,19,,,,,no_o2_crossover
37,39,,,,,no_o1_crossover
55,20,0.282,0.394,0.33799999999999997,0.11200000000000004,
31,84,,,,,no_o2_crossover
75,4,,,,,cannot_determine_o1_dominance
67,13,,,,,no_o2_crossover
58,5,1.509,10.0,5.7545,8.491,
93,11,4.753,10.0,7.3765,5.247,
22,63,5.061,10.0,7.5305,4.939,
60,74,0.171,0.594,0.3825,0.42299999999999993,
64,99,0.39,0.414,0.402,0.023999999999999966,
58,0,,,,,no_o2_crossover
23,96,,,,,no_o1_crossover
25,95,0.292,0.478,0.385,0.186,
19,14,8.414,10.0,9.207,1.5860000000000003,
95,57,5.766,10.0,7.883,4.234,
82,87,,,,,no_o2_crossover
38,13,,,,,no_o2_crossover
33,27,,,,,no_o1_crossover
24,61,7.28,10.0,8.64,2.7199999999999998,
72,80,1.07,1.777,1.4235,0.7069999999999999,
17,46,,,,,no_o2_crossover
75,42,,,,,no_o1_crossover
81,83,,,,,cannot_determine_o1_dominance
7,66,,,,,no_o1_crossover
15,99,0.227,0.557,0.392,0.33000000000000007,
51,80,0.096,0.686,0.391,0.5900000000000001,
18,23,0.267,0.483,0.375,0.21599999999999997,
95,64,,,,,no_o1_crossover
85,48,,,,,no_o1_crossover
60,53,2.084,10.0,6.042,7.916,
32,7,0.242,0.625,0.4335,0.383,
68,72,0.448,0.568,0.508,0.11999999999999994,
92,10,0.517,0.597,0.5569999999999999,0.07999999999999996,
39,85,,,,,no_o2_crossover
73,12,0.311,0.577,0.44399999999999995,0.26599999999999996,
98,85,,,,,no_o2_crossover
90,97,,,,,no_o1_crossover
92,71,,,,,no_o1_crossover
74,37,,,,,no_o1_crossover
17,34,7.121,10.0,8.560500000000001,2.8789999999999996,
0,64,0.342,0.48,0.41100000000000003,0.13799999999999996,
44,60,,,,,no_o2_crossover
29,24,,,,,no_o1_crossover
31,5,,,,,no_o1_crossover
54,47,,,,,no_o1_crossover
17,56,0.368,0.461,0.4145,0.09300000000000003,
22,6,,,,,no_o1_crossover
95,29,0.763,2.05,1.4064999999999999,1.287,
20,13,,,,,no_o1_crossover
70,23,0.35,0.575,0.46249999999999997,0.22499999999999998,
4,37,,,,,no_o1_crossover
74,54,2.904,10.0,6.452,7.096,
57,23,,,,,no_o2_crossover
6,67,3.993,10.0,6.9965,6.007,
50,34,,,,,no_o1_crossover
68,19,0.495,0.609,0.552,0.11399999999999999,
12,23,0.44,0.636,0.538,0.196,
7,97,,,,,no_o1_crossover
2,9,,,,,no_o2_crossover
3,75,0.256,0.471,0.3635,0.21499999999999997,
53,48,0.438,0.456,0.447,0.018000000000000016,
15,46,0.35,0.499,0.4245,0.14900000000000002,
2,71,4.449,10.0,7.2245,5.551,
96,11,,,,,no_o1_crossover
69,89,,,,,no_o2_crossover
39,32,1.728,10.0,5.864,8.272,
7,16,,,,,no_o1_crossover
70,94,0.56,0.659,0.6095,0.09899999999999998,
50,9,,,,,no_o1_crossover
26,24,0.468,0.735,0.6015,0.26699999999999996,
87,83,,,,,no_o1_crossover
33,2,,,,,no_o1_crossover
61,12,,,,,no_o2_crossover
90,86,,,,,no_o1_crossover
60,61,,,,,no_o2_crossover
70,54,0.244,0.591,0.4175,0.347,
4,92,4.83,10.0,7.415,5.17,
23,12,,,,,no_o2_crossover
79,5,,,,,no_o1_crossover
19,23,,,,,no_o2_crossover
46,45,,,,,no_o1_crossover
59,17,,,,,no_o1_crossover
29,86,,,,,no_o1_crossover
51,55,0.591,0.686,0.6385000000000001,0.09500000000000008,
87,34,,,,,no_o1_crossover
76,66,1.114,6.87,3.992,5.756,
73,9,,,,,no_o2_crossover
10,55,,,,,no_o1_crossover
22,84,,,,,no_o1_crossover
86,74,0.187,0.596,0.39149999999999996,0.409,
9,24,0.209,0.573,0.39099999999999996,0.364,
31,91,6.221,10.0,8.1105,3.779,
64,61,,,,,no_o2_crossover
45,1,,,,,no_o1_crossover
44,75,0.295,0.458,0.3765,0.16300000000000003,
29,54,3.75,10.0,6.875,6.25,
18,29,0.203,0.56,0.38150000000000006,0.35700000000000004,
22,61,1.079,4.862,2.9705,3.7830000000000004,
85,53,,,,,no_o1_crossover
76,71,7.77,10.0,8.885,2.2300000000000004,
5,58,,,,,no_o2_crossover
36,45,,,,,no_o1_crossover
88,14,,,,,no_o1_crossover
30,60,0.746,1.208,0.977,0.46199999999999997,
28,46,0.232,0.854,0.543,0.622,
59,58,,,,,cannot_determine_o1_dominance
12,74,0.305,0.622,0.4635,0.317,
45,46,,,,,no_o1_crossover
51,41,0.311,0.622,0.4665,0.311,
44,91,,,,,no_o2_crossover
26,90,1.581,10.0,5.7905,8.419,
69,44,0.569,0.574,0.5714999999999999,0.0050000000000000044,
59,60,,,,,no_o1_crossover
96,32,,,,,no_o1_crossover
68,88,0.361,0.608,0.4845,0.247,
6,12,,,,,no_o2_crossover
24,42,,,,,no_o1_crossover
89,74,0.194,0.565,0.37949999999999995,0.37099999999999994,
41,19,,,,,cannot_determine_o1_dominance
91,16,,,,,no_o2_crossover
8,29,0.206,0.536,0.371,0.33000000000000007,
99,18,,,,,no_o1_crossover
34,62,0.213,0.574,0.39349999999999996,0.361,
24,94,,,,,no_o1_crossover
89,30,1.07,7.474,4.272,6.404,
42,88,,,,,no_o1_crossover
33,67,,,,,no_o1_crossover
13,34,,,,,no_o2_crossover
68,6,,,,,no_o2_crossover
94,61,0.338,0.702,0.52,0.36399999999999993,
99,50,5.721,10.0,7.8605,4.279,
27,76,,,,,no_o1_crossover
99,8,,,,,no_o1_crossover
30,44,,,,,no_o2_crossover
94,54,0.223,0.48,0.3515,0.257,
11,70,1.725,4.28,3.0025000000000004,2.555,
82,95,0.24,0.435,0.3375,0.195,
31,94,0.505,0.525,0.515,0.020000000000000018,
23,66,,,,,no_o1_crossover
2,18,4.957,10.0,7.4785,5.043,
45,98,,,,,no_o1_crossover
75,1,,,,,no_o1_crossover
38,73,7.013,10.0,8.506499999999999,2.987,
80,92,,,,,cannot_determine_o1_dominance
56,76,,,,,no_o1_crossover
50,21,,,,,no_o1_crossover
86,76,0.612,0.619,0.6154999999999999,0.007000000000000006,
71,34,3.722,10.0,6.861,6.2780000000000005,
70,88,0.557,0.653,0.605,0.09599999999999997,
59,44,,,,,no_o1_crossover
80,48,,,,,no_o1_crossover
51,93,0.7,0.816,0.758,0.11599999999999999,
65,84,,,,,no_o2_crossover
53,52,0.3,0.64,0.47,0.34,
23,19,4.933,10.0,7.4665,5.067,
0,43,0.341,0.569,0.45499999999999996,0.22799999999999992,
13,44,,,,,no_o1_crossover
71,13,0.518,0.646,0.5820000000000001,0.128,
71,77,4.144,10.0,7.072,5.856,
71,11,,,,,no_o2_crossover
20,88,,,,,no_o1_crossover
7,2,,,,,no_o1_crossover
78,10,0.18,0.638,0.40900000000000003,0.458,
60,89,,,,,no_o1_crossover
70,29,0.273,0.608,0.4405,0.33499999999999996,
96,64,,,,,no_o1_crossover
17,59,,,,,no_o2_crossover
30,1,1.101,4.127,2.614,3.026,
94,97,,,,,no_o1_crossover
80,45,,,,,no_o2_crossover
32,77,6.77,10.0,8.385,3.2300000000000004,
36,90,,,,,no_o2_crossover
49,96,2.164,10.0,6.082,7.836,
65,71,,,,,no_o2_crossover
21,79,0.331,0.445,0.388,0.11399999999999999,
28,98,,,,,no_o1_crossover
66,74,0.197,0.506,0.35150000000000003,0.309,
3,26,0.286,0.555,0.4205,0.2690000000000001,
66,35,,,,,no_o2_crossover
65,21,,,,,no_o1_crossover
8,11,,,,,cannot_determine_o1_dominance
55,99,0.238,0.557,0.3975,0.31900000000000006,
55,94,,,,,no_o2_crossover
50,24,0.476,0.936,0.706,0.4600000000000001,
96,93,,,,,no_o1_crossover
53,90,0.411,0.438,0.4245,0.027000000000000024,
36,33,,,,,no_o2_crossover
60,34,,,,,no_o2_crossover
3,49,0.394,0.55,0.47200000000000003,0.15600000000000003,
28,40,5.48,10.0,7.74,4.52,
67,17,,,,,no_o1_crossover
98,48,0.387,0.462,0.4245,0.07500000000000001,
55,52,0.337,0.67,0.5035000000000001,0.333,
48,72,,,,,no_o2_crossover
82,30,,,,,no_o1_crossover
98,73,,,,,cannot_determine_o1_dominance
49,77,,,,,no_o1_crossover
1,84,,,,,no_o1_crossover
27,65,,,,,no_o1_crossover
15,8,,,,,no_o1_crossover
80,4,,,,,no_o2_crossover
22,4,,,,,no_o1_crossover
71,41,0.372,0.545,0.4585,0.17300000000000004,
30,99,0.287,0.623,0.45499999999999996,0.336,
19,6,9.387,10.0,9.6935,0.6129999999999995,
62,83,,,,,no_o1_crossover
98,56,0.257,0.552,0.4045,0.29500000000000004,
33,16,,,,,no_o1_crossover
32,41,0.257,0.669,0.463,0.41200000000000003,
76,2,8.842,10.0,9.421,1.1579999999999995,
20,79,,,,,no_o1_crossover
92,76,,,,,no_o1_crossover
97,92,,,,,no_o2_crossover
22,77,,,,,no_o1_crossover
26,2,,,,,no_o1_crossover
70,76,,,,,no_o2_crossover
89,90,0.337,0.704,0.5205,0.36699999999999994,
75,80,1.75,4.519,3.1345,2.769,
40,27,0.349,0.623,0.486,0.274,
16,7,0.158,0.649,0.4035,0.491,
52,54,0.287,0.346,0.3165,0.059,
48,57,,,,,no_o2_crossover
58,70,2.602,9.449,6.0255,6.8469999999999995,
77,43,0.329,0.532,0.4305,0.203,
1,61,0.366,0.399,0.3825,0.03300000000000003,
59,6,,,,,no_o1_crossover
22,12,,,,,no_o2_crossover
57,32,,,,,no_o1_crossover
80,57,,,,,cannot_determine_o1_dominance
70,52,0.424,0.754,0.589,0.33,
98,0,6.5,10.0,8.25,3.5,
93,13,0.654,0.87,0.762,0.21599999999999997,
92,79,,,,,no_o1_crossover
91,72,0.487,0.582,0.5345,0.09499999999999997,
81,93,9.823,10.0,9.9115,0.1769999999999996,
43,92,,,,,no_o1_crossover
25,29,0.222,0.618,0.42,0.396,
54,63,6.929,10.0,8.464500000000001,3.0709999999999997,
34,30,0.66,0.777,0.7185,0.11699999999999999,
84,94,0.445,1.015,0.73,0.5699999999999998,
21,49,0.351,0.539,0.445,0.18800000000000006,
84,22,0.319,0.592,0.4555,0.27299999999999996,
12,3,,,,,no_o1_crossover
52,91,,,,,no_o1_crossover
91,74,0.15,0.635,0.3925,0.485,
17,12,0.384,0.447,0.4155,0.063,
31,6,,,,,no_o2_crossover
21,46,0.263,0.644,0.4535,0.381,
71,38,,,,,no_o2_crossover
50,3,,,,,no_o1_crossover
67,14,,,,,no_o1_crossover
23,99,,,,,no_o1_crossover
31,47,,,,,cannot_determine_o1_dominance
74,21,,,,,no_o1_crossover
62,24,,,,,no_o2_crossover
43,24,,,,,no_o2_crossover
63,37,,,,,no_o1_crossover
84,64,0.372,0.646,0.509,0.274,
29,84,,,,,no_o1_crossover
72,41,3.242,10.0,6.621,6.758,
65,90,,,,,no_o1_crossover
66,51,6.184,10.0,8.092,3.816,
45,84,,,,,no_o1_crossover
10,98,,,,,no_o1_crossover
96,88,,,,,no_o1_crossover
44,76,,,,,no_o2_crossover
49,12,8.217,10.0,9.1085,1.7829999999999995,
17,38,0.778,1.015,0.8965,0.23699999999999988,
41,38,2.087,10.0,6.0435,7.913,
10,3,,,,,no_o1_crossover
58,35,,,,,no_o2_crossover
2,76,0.576,0.758,0.667,0.18200000000000005,
55,29,0.177,0.579,0.378,0.40199999999999997,
78,13,0.631,0.702,0.6665,0.07099999999999995,
66,39,,,,,no_o2_crossover
81,82,,,,,no_o2_crossover
83,85,,,,,no_o1_crossover
75,87,,,,,no_o1_crossover
33,74,0.278,0.593,0.4355,0.31499999999999995,
48,66,,,,,no_o1_crossover
58,84,,,,,no_o2_crossover
68,99,0.244,0.573,0.4085,0.32899999999999996,
11,80,0.283,0.51,0.39649999999999996,0.22700000000000004,
75,37,,,,,no_o1_crossover
59,10,0.197,0.64,0.4185,0.443,
25,52,,,,,no_o1_crossover
81,99,0.417,0.575,0.496,0.15799999999999997,
87,11,,,,,no_o1_crossover
26,86,,,,,no_o1_crossover
