d1,d2,feat_orig,o1_crossovers,o2_crossovers,n_o1_xover,n_o2_xover
3,70,2.4990358352661133,[2.316],"[2.057, 7.585]",1,2
31,86,2.925558567047119,[1.364],"[1.113, 4.69]",1,2
13,89,0.4173398017883301,[2.97],[1.445],1,1
39,62,3.798401355743408,[0.931],"[0.18, 2.407]",1,2
26,50,1.6123631000518799,[],[],0,0
15,59,2.7182350158691406,[0.723],"[0.575, 4.026]",1,2
94,22,2.5705907344818115,[0.461],"[0.288, 2.828]",1,2
5,41,3.750293731689453,[0.707],"[0.138, 3.019]",1,2
95,51,0.0,[],[],0,0
94,26,1.8278645277023315,[0.548],"[0.297, 4.09]",1,2
8,35,2.9177513122558594,[0.531],"[0.552, 3.942]",1,2
57,44,0.0,[],[],0,0
58,1,1.3056659698486328,[1.145],"[1.361, 9.556]",1,2
31,25,2.504002809524536,[0.457],"[0.31, 4.041]",1,2
7,54,2.6292316913604736,[1.776],"[0.479, 3.379]",1,2
6,71,1.8465299606323242,[1.697],"[1.658, 7.261]",1,2
50,5,0.0,[],[],0,0
35,63,1.7586687803268433,[0.334],"[0.258, 4.048]",1,2
57,78,0.0,[],[],0,0
0,14,3.044919013977051,[0.728],"[0.769, 4.002]",1,2
54,20,0.0,[],[],0,0
0,15,3.042248249053955,[8.71],[1.562],1,1
35,47,0.7689696550369263,[3.164],[1.867],1,1
82,74,5.127324104309082,[0.714],"[0.123, 2.102]",1,2
79,54,3.3772716522216797,[0.343],"[0.261, 1.968]",1,2
77,46,4.933540344238281,[0.723],"[0.247, 2.629]",1,2
74,56,1.7346524000167847,[1.66],"[0.93, 4.139]",1,2
91,81,4.9485859870910645,[0.568],"[0.564, 2.684]",1,2
38,3,1.5967252254486084,[1.189],"[1.408, 6.763]",1,2
80,69,0.0,[],[],0,0
86,28,4.2392144203186035,[0.798],"[0.797, 3.073]",1,2
60,72,4.633249282836914,[0.639],"[0.478, 2.052]",1,2
62,66,0.0,[],[],0,0
26,78,0.0,[],[],0,0
17,15,1.4185588359832764,[1.607],"[1.181, 7.633]",1,2
40,11,4.414883136749268,[1.19],"[0.92, 4.631]",1,2
93,29,5.1392436027526855,[0.615],"[0.18, 2.013]",1,2
88,8,0.0,[],[],0,0
26,98,0.0,[],[],0,0
34,70,7.292284965515137,[1.105],"[1.421, 3.509]",1,2
29,15,0.0,[],[],0,0
2,25,3.233175754547119,[0.617],"[0.286, 3.437]",1,2
25,86,0.0,[],[],0,0
96,86,0.0,[],[],0,0
44,83,0.4055235683917999,[0.466],[0.835],1,1
72,60,1.520946979522705,[2.396],"[1.749, 6.701]",1,2
76,58,1.1745930910110474,[4.742],[3.539],1,1
56,14,0.0,[],[],0,0
66,83,1.6625754833221436,[0.604],"[0.568, 5.831]",1,2
7,4,2.107062339782715,[2.002],"[0.723, 4.306]",1,2
74,41,0.8470374345779419,[2.98],"[1.516, 8.035]",1,2
86,80,4.892488479614258,[0.592],"[0.212, 2.29]",1,2
68,86,4.915729999542236,[3.95],"[0.263, 4.279]",1,2
94,0,0.0,[],[],0,0
4,85,0.0,[],[],0,0
54,50,1.2777044773101807,[1.983],"[1.142, 5.677]",1,2
76,37,1.6479696035385132,[],[],0,0
7,15,0.0,[],[],0,0
43,27,0.0,[],[],0,0
79,65,0.0,[],[],0,0
37,40,2.2353010177612305,[1.46],"[1.423, 5.942]",1,2
74,32,0.0,[],[],0,0
21,1,2.01153302192688,[1.444],"[0.98, 6.231]",1,2
87,72,3.1821327209472656,[0.835],"[0.721, 2.282]",1,2
53,71,4.843676567077637,[1.954],"[0.909, 5.093]",1,2
30,32,2.489845037460327,[],[],0,0
6,65,1.4927822351455688,[0.669],"[0.535, 6.546]",1,2
8,53,3.912360191345215,[1.045],"[1.096, 3.457]",1,2
81,50,2.6565558910369873,[0.551],"[0.526, 2.662]",1,2
7,44,0.0,[],[],0,0
31,95,5.170676231384277,[0.473],"[0.237, 1.931]",1,2
59,19,3.08107328414917,[0.553],"[0.604, 2.993]",1,2
2,13,2.8053183555603027,[0.681],"[0.512, 4.065]",1,2
44,74,4.286294937133789,[0.618],"[0.208, 1.975]",1,2
40,59,3.798051118850708,[0.462],"[0.429, 3.192]",1,2
4,72,2.958857536315918,[1.308],"[0.936, 2.552]",1,2
0,31,3.016693353652954,[0.244],"[1.055, 4.673]",1,2
3,8,2.108346700668335,[1.106],"[1.247, 6.341]",1,2
13,36,1.1089482307434082,[0.422],"[0.145, 7.582]",1,2
91,73,4.339734077453613,[0.412],"[0.34, 3.431]",1,2
75,10,2.4221224784851074,[],[0.155],0,1
38,92,3.1118931770324707,[0.577],"[0.554, 2.704]",1,2
12,53,0.0,[],[],0,0
5,81,3.714840888977051,[0.567],"[0.645, 3.282]",1,2
8,5,3.648130416870117,[],[],0,0
80,63,0.8960511684417725,[2.458],"[0.693, 7.536]",1,2
25,10,3.285640239715576,[0.705],"[0.239, 2.217]",1,2
24,77,0.0,[],[],0,0
12,9,0.0,[],[],0,0
77,96,4.487061500549316,[0.57],"[0.396, 2.818]",1,2
17,94,1.2451987266540527,[0.024],[0.692],1,1
96,58,0.0,[],[],0,0
85,93,0.0,[],[],0,0
49,55,0.0,[],[],0,0
5,29,5.637698650360107,[0.567],"[0.191, 1.952]",1,2
32,84,2.5389795303344727,[2.691],"[0.859, 7.89]",1,2
41,52,0.0,[],[],0,0
12,31,0.0,[],[],0,0
2,36,3.6168031692504883,[0.554],"[0.346, 3.003]",1,2
11,38,3.988863468170166,[0.7],"[0.73, 3.104]",1,2
14,41,2.4507672786712646,[0.542],"[0.315, 3.579]",1,2
34,6,4.430062294006348,[0.399],"[0.333, 2.62]",1,2
51,1,6.540042877197266,[0.713],"[0.742, 2.379]",1,2
58,19,2.9646968841552734,[0.508],"[0.594, 2.933]",1,2
11,20,2.7973532676696777,[0.434],"[0.456, 3.644]",1,2
18,70,6.648082733154297,[1.38],"[1.325, 3.685]",1,2
37,89,1.6566081047058105,[],[],0,0
43,29,3.2732019424438477,[0.882],"[0.446, 2.038]",1,2
33,90,0.5161079168319702,[],[],0,0
41,42,0.0,[],[],0,0
6,72,4.875931739807129,[0.541],"[0.58, 1.948]",1,2
94,43,1.8766826391220093,[0.473],"[0.319, 3.912]",1,2
97,3,0.0,[],[],0,0
91,61,4.9657206535339355,[0.586],"[0.256, 2.432]",1,2
56,93,0.0,[],[],0,0
98,34,2.554302215576172,[1.403],"[1.373, 5.226]",1,2
71,99,6.539087295532227,[0.591],"[0.204, 1.848]",1,2
26,96,0.0,[],[],0,0
99,63,1.0028107166290283,[3.337],"[1.312, 7.647]",1,2
10,35,0.0,[],[],0,0
56,27,0.0,[],[],0,0
70,46,6.933868885040283,[0.681],"[0.432, 2.209]",1,2
51,37,6.290493011474609,[0.792],"[0.603, 2.418]",1,2
18,65,3.827404499053955,[0.702],"[0.363, 3.305]",1,2
55,39,1.125496506690979,[],"[0.883, 9.266]",0,2
79,25,0.0,[],[],0,0
58,55,1.0685510635375977,[],[0.286],0,1
41,66,0.0,[],[],0,0
24,41,0.8552569150924683,[2.599],"[2.066, 7.588]",1,2
34,61,5.042961120605469,[0.551],"[0.369, 2.279]",1,2
49,98,0.0,[],[],0,0
25,55,0.0,[],[],0,0
85,97,0.0,[],[],0,0
16,33,2.363503932952881,[0.353],"[0.432, 3.889]",1,2
95,79,0.0,[],[],0,0
49,97,0.0,[],[],0,0
69,62,5.305310249328613,[0.551],"[0.232, 1.995]",1,2
40,79,3.4520440101623535,[0.62],"[0.361, 3.305]",1,2
42,9,0.0,[],[],0,0
21,2,2.0880014896392822,[1.379],"[1.309, 6.042]",1,2
35,38,1.4605108499526978,[2.838],[0.766],1,1
21,99,4.831367492675781,[0.542],"[0.255, 2.029]",1,2
1,87,2.6525766849517822,[0.539],"[0.341, 3.863]",1,2
73,43,3.262265682220459,[0.452],"[0.326, 2.843]",1,2
0,10,5.449068069458008,[0.624],"[0.201, 2.029]",1,2
87,67,0.0,[],[],0,0
8,55,3.1209700107574463,[0.789],"[0.705, 4.065]",1,2
36,80,1.6107341051101685,[0.888],"[0.601, 3.851]",1,2
39,76,0.6435564756393433,[7.07],[0.834],1,1
58,76,1.1428898572921753,[],[],0,0
1,88,2.3448100090026855,[0.601],"[0.319, 4.413]",1,2
40,23,5.933431625366211,[0.511],"[0.33, 1.83]",1,2
10,31,0.0,[],[],0,0
70,74,8.491813659667969,[0.656],"[0.162, 1.772]",1,2
53,32,4.010287284851074,[0.728],"[0.851, 3.325]",1,2
89,13,0.7070626020431519,[],"[1.6, 8.432]",0,2
31,88,2.442408561706543,[0.269],"[0.361, 3.944]",1,2
73,82,1.91351318359375,[],[],0,0
25,20,0.0,[],[],0,0
54,80,1.3009685277938843,[1.86],"[1.142, 5.109]",1,2
23,4,2.1652908325195312,[2.843],"[0.591, 4.588]",1,2
8,30,3.8635776042938232,[1.057],"[0.709, 3.537]",1,2
11,47,3.792929172515869,[2.071],"[0.892, 5.952]",1,2
23,17,0.0,[],[],0,0
14,10,4.33699369430542,[0.643],"[0.199, 2.143]",1,2
90,32,0.0,[],[],0,0
62,27,0.0,[],[],0,0
18,9,3.4068000316619873,[0.406],"[0.551, 3.389]",1,2
39,51,0.5782552361488342,[5.87],[5.048],1,1
36,63,1.180646538734436,[0.561],"[0.931, 4.755]",1,2
40,37,4.078379154205322,[0.662],"[0.817, 3.118]",1,2
91,18,5.196047782897949,[2.598],[1.923],1,1
15,5,2.8447952270507812,[],[0.218],0,1
56,50,1.4763752222061157,[1.979],"[0.903, 5.258]",1,2
73,29,5.010906219482422,[0.548],"[0.188, 1.943]",1,2
13,5,0.38801902532577515,[3.463],[3.462],1,1
0,1,3.1839098930358887,[0.653],"[0.959, 4.069]",1,2
47,87,3.5181899070739746,[0.568],"[0.385, 3.217]",1,2
42,22,2.476942539215088,[0.526],"[0.245, 3.026]",1,2
13,76,0.38882628083229065,[],[0.135],0,1
8,99,5.7984619140625,[0.578],"[0.245, 1.911]",1,2
88,65,0.0,[],[],0,0
0,48,2.683020830154419,[0.569],"[0.355, 4.051]",1,2
36,47,0.0,[],[],0,0
28,25,2.061561107635498,[0.412],"[0.473, 4.685]",1,2
88,47,0.0,[],[],0,0
24,40,0.0,[],[],0,0
11,84,3.5077261924743652,[],[],0,0
38,10,4.436158180236816,[0.475],"[0.379, 1.79]",1,2
59,91,1.4442095756530762,[2.382],[1.474],1,1
93,46,2.7710537910461426,[0.479],"[0.378, 3.503]",1,2
48,82,0.0,[],[],0,0
54,73,0.0,[],[],0,0
78,60,2.4469637870788574,[0.672],"[0.806, 4.595]",1,2
6,34,1.6507012844085693,[1.628],"[0.743, 7.59]",1,2
28,82,2.0335659980773926,[6.149],"[0.591, 9.372]",1,2
49,61,1.5515602827072144,[],[],0,0
58,18,1.2624465227127075,[2.064],[1.851],1,1
16,98,2.1488592624664307,[],[],0,0
19,30,1.3581467866897583,[1.691],"[1.697, 7.757]",1,2
20,8,0.0,[],[],0,0
61,70,0.0,[],[],0,0
37,61,2.9216887950897217,[0.765],"[0.31, 3.37]",1,2
59,63,2.4916892051696777,[0.468],"[0.365, 3.426]",1,2
95,4,2.009218454360962,[1.035],"[0.816, 3.301]",1,2
72,12,1.9513490200042725,[1.22],"[1.29, 3.794]",1,2
38,7,4.874972820281982,[0.602],"[0.356, 1.818]",1,2
73,19,3.6515884399414062,[0.455],"[0.569, 2.615]",1,2
37,39,1.6652097702026367,[],"[0.917, 7.769]",0,2
55,20,1.223463535308838,[0.394],"[0.282, 7.14]",1,2
31,84,3.0346882343292236,[0.998],"[1.049, 3.459]",1,2
75,4,1.9079937934875488,[4.453],"[0.68, 7.361]",1,2
67,13,0.9356582760810852,[0.504],"[1.015, 6.938]",1,2
58,5,1.2387771606445312,[1.411],[1.509],1,1
93,11,2.6660194396972656,[1.472],"[0.942, 4.753]",1,2
22,63,1.217509150505066,[1.091],"[0.862, 5.061]",1,2
60,74,4.527083396911621,[0.594],"[0.171, 1.962]",1,2
64,99,3.2888598442077637,[0.414],"[0.39, 1.902]",1,2
58,0,1.1296528577804565,[2.506],[1.212],1,1
23,96,0.0,[],[],0,0
25,95,3.127161979675293,[0.478],"[0.292, 2.11]",1,2
19,14,1.1522408723831177,[1.796],"[1.502, 8.414]",1,2
95,57,1.1520168781280518,[1.923],"[1.261, 5.766]",1,2
82,87,2.178555488586426,[0.296],"[0.348, 4.317]",1,2
38,13,1.2195719480514526,[3.926],[0.707],1,1
33,27,0.0,[],[],0,0
24,61,0.965592086315155,[2.747],"[1.536, 7.28]",1,2
72,80,2.750396728515625,[0.536],"[1.07, 1.777]",1,2
17,46,2.1605772972106934,[0.384],"[0.392, 4.059]",1,2
75,42,0.0,[],[],0,0
81,83,0.7983890771865845,[7.56],[0.573],1,1
7,66,0.0,[],[],0,0
15,99,5.373446464538574,[0.557],"[0.227, 1.938]",1,2
51,80,6.176320552825928,[0.686],"[0.096, 2.107]",1,2
18,23,6.1804656982421875,[0.483],"[0.267, 1.817]",1,2
95,64,0.0,[],[],0,0
85,48,0.40286460518836975,[],[0.207],0,1
60,53,1.16753351688385,[1.609],[2.084],1,1
32,7,5.386234760284424,[0.625],"[0.242, 1.91]",1,2
68,72,7.208390235900879,[0.568],"[0.448, 1.761]",1,2
92,10,3.0322608947753906,[0.597],"[0.517, 1.89]",1,2
39,85,0.5463261604309082,[0.557],[],1,0
73,12,2.367021083831787,[0.577],"[0.311, 4.059]",1,2
98,85,1.7874987125396729,[0.404],"[0.539, 5.801]",1,2
90,97,0.0,[],[],0,0
92,71,0.0,[],[],0,0
74,37,0.0,[],[],0,0
17,34,1.7660008668899536,[1.64],"[0.824, 7.121]",1,2
0,64,3.027536630630493,[0.48],"[0.342, 3.564]",1,2
44,60,0.623813271522522,[2.574],[0.918],1,1
29,24,2.6822333335876465,[],[],0,0
31,5,2.81980037689209,[],[0.585],0,1
54,47,0.0,[],[],0,0
17,56,3.717933177947998,[0.461],"[0.368, 2.331]",1,2
22,6,0.0,[],[],0,0
95,29,2.722402811050415,[2.05],"[0.763, 3.768]",1,2
20,13,0.0,[],[],0,0
70,23,8.385763168334961,[0.575],"[0.35, 1.719]",1,2
4,37,0.0,[],[],0,0
74,54,2.4339137077331543,[1.275],"[0.576, 2.904]",1,2
57,23,2.7730705738067627,[0.513],"[0.707, 2.01]",1,2
6,67,1.4942563772201538,[1.334],"[0.755, 3.993]",1,2
50,34,0.0,[],[],0,0
68,19,5.527157783508301,[0.609],"[0.495, 2.277]",1,2
12,23,3.156684160232544,[0.636],"[0.44, 2.133]",1,2
7,97,0.0,[],[],0,0
2,9,2.916342258453369,[0.469],"[0.549, 3.725]",1,2
3,75,4.927656650543213,[0.471],"[0.256, 1.871]",1,2
53,48,3.2922706604003906,[0.456],"[0.438, 3.284]",1,2
15,46,3.1137893199920654,[0.499],"[0.35, 3.14]",1,2
2,71,4.595097541809082,[1.421],"[1.044, 4.449]",1,2
96,11,0.0,[],[],0,0
69,89,2.6678807735443115,[0.151],"[0.437, 3.909]",1,2
39,32,0.8701213002204895,[1.39],[1.728],1,1
7,16,0.0,[],[],0,0
70,94,6.780586242675781,[0.659],"[0.56, 2.479]",1,2
50,9,0.0,[],[],0,0
26,24,3.581127166748047,[0.735],"[0.468, 1.829]",1,2
87,83,0.0,[],[],0,0
33,2,0.0,[],[],0,0
61,12,0.564629316329956,[1.882],[1.556],1,1
90,86,0.0,[],[],0,0
60,61,2.399472713470459,[0.317],"[0.354, 3.229]",1,2
70,54,8.407085418701172,[0.591],"[0.244, 1.738]",1,2
4,92,1.500394582748413,[2.057],"[0.909, 4.83]",1,2
23,12,0.540783166885376,[4.412],[2.737],1,1
79,5,0.0,[],[],0,0
19,23,3.6848180294036865,[0.574],"[0.612, 1.73]",1,2
46,45,0.5269604325294495,[],[],0,0
59,17,1.5245473384857178,[],[],0,0
29,86,0.0,[],[],0,0
51,55,5.589365005493164,[0.686],"[0.591, 2.577]",1,2
87,34,0.0,[],[],0,0
76,66,1.3758363723754883,[0.963],"[1.114, 6.87]",1,2
73,9,1.5763236284255981,[0.391],"[0.52, 5.892]",1,2
10,55,0.0,[],[],0,0
22,84,0.0,[],[],0,0
86,74,6.466386795043945,[0.596],"[0.187, 1.806]",1,2
9,24,4.1759490966796875,[0.573],"[0.209, 1.969]",1,2
31,91,3.005803346633911,[1.673],"[1.176, 6.221]",1,2
64,61,1.437833547592163,[0.198],"[0.626, 3.919]",1,2
45,1,0.0,[],[],0,0
44,75,4.231689453125,[0.458],"[0.295, 1.864]",1,2
29,54,2.2545628547668457,[2.104],"[0.756, 3.75]",1,2
18,29,6.298656463623047,[0.56],"[0.203, 1.862]",1,2
22,61,1.3291566371917725,[1.068],"[1.079, 4.862]",1,2
85,53,0.0,[],[],0,0
76,71,1.788690209388733,[2.034],"[1.414, 7.77]",1,2
5,58,2.7632224559783936,[0.357],"[0.733, 4.62]",1,2
36,45,0.6712088584899902,[],[],0,0
88,14,0.0,[],[],0,0
30,60,2.056417942047119,[1.208],"[0.746, 6.947]",1,2
28,46,2.6690444946289062,[0.854],"[0.232, 3.948]",1,2
59,58,1.2300463914871216,[6.776],[9.811],1,1
12,74,3.6459412574768066,[0.622],"[0.305, 1.939]",1,2
45,46,0.8038115501403809,[],[0.063],0,1
51,41,5.9143595695495605,[0.622],"[0.311, 2.151]",1,2
44,91,0.6971793174743652,[5.302],[2.158],1,1
26,90,0.5345700979232788,[0.098],[1.581],1,1
69,44,2.631822347640991,[0.574],"[0.569, 4.336]",1,2
59,60,1.2162189483642578,[],[2.691],0,1
96,32,0.0,[],[],0,0
68,88,3.728189706802368,[0.608],"[0.361, 3.247]",1,2
6,12,1.8482202291488647,[0.385],"[0.452, 4.781]",1,2
24,42,0.0,[],[],0,0
89,74,4.594926357269287,[0.565],"[0.194, 1.955]",1,2
41,19,1.4545705318450928,[4.831],"[0.303, 8.558]",1,2
91,16,4.497039318084717,[0.623],"[0.655, 3.476]",1,2
8,29,5.837612628936768,[0.536],"[0.206, 1.842]",1,2
99,18,0.0,[],[],0,0
34,62,6.359159469604492,[0.574],"[0.213, 1.856]",1,2
24,94,0.0,[],[],0,0
89,30,1.5735098123550415,[0.668],"[1.07, 7.474]",1,2
42,88,0.0,[],[],0,0
33,67,0.0,[],[],0,0
13,34,0.524677038192749,[4.239],[3.568],1,1
68,6,4.177614212036133,[0.625],"[0.671, 3.187]",1,2
94,61,1.7803046703338623,[0.702],"[0.338, 4.235]",1,2
99,50,1.319358229637146,[2.203],"[1.169, 5.721]",1,2
27,76,0.0,[],[],0,0
99,8,0.0,[],[],0,0
30,44,2.1516048908233643,[0.474],"[0.803, 5.222]",1,2
94,54,3.6925764083862305,[0.48],"[0.223, 2.037]",1,2
11,70,4.6902265548706055,[1.275],"[1.725, 4.28]",1,2
82,95,4.670094966888428,[0.435],"[0.24, 1.98]",1,2
31,94,2.2529921531677246,[0.525],"[0.505, 5.102]",1,2
23,66,0.0,[],[],0,0
2,18,4.106821060180664,[1.369],"[0.86, 4.957]",1,2
45,98,0.0,[],[],0,0
75,1,0.0,[],[],0,0
38,73,1.5977847576141357,[1.448],"[1.447, 7.013]",1,2
80,92,1.2748717069625854,[3.448],"[0.24, 7.191]",1,2
56,76,0.0,[],[],0,0
50,21,0.0,[],[],0,0
86,76,3.8735134601593018,[0.619],"[0.612, 3.079]",1,2
71,34,5.741704940795898,[2.876],"[0.633, 3.722]",1,2
70,88,6.670279026031494,[0.653],"[0.557, 2.326]",1,2
59,44,1.337512731552124,[],"[1.065, 6.618]",0,2
80,48,0.0,[],[],0,0
51,93,6.413763046264648,[0.816],"[0.7, 2.421]",1,2
65,84,0.47620853781700134,[3.849],[2.831],1,1
53,52,3.3246686458587646,[0.64],"[0.3, 3.381]",1,2
23,19,1.3899686336517334,[1.845],"[1.502, 4.933]",1,2
0,43,4.035624027252197,[0.569],"[0.341, 2.675]",1,2
13,44,0.46641793847084045,[],[1.903],0,1
71,13,3.728915214538574,[0.646],"[0.518, 3.357]",1,2
71,77,5.685367584228516,[2.044],"[0.894, 4.144]",1,2
71,11,5.316008567810059,[0.699],"[0.813, 2.923]",1,2
20,88,0.0,[],[],0,0
7,2,0.0,[],[],0,0
78,10,5.255402088165283,[0.638],"[0.18, 2.002]",1,2
60,89,1.0009114742279053,[],[0.297],0,1
70,29,8.253838539123535,[0.608],"[0.273, 1.763]",1,2
96,64,0.47919633984565735,[],"[4.332, 6.765]",0,2
17,59,1.5739781856536865,[1.84],[0.776],1,1
30,1,2.420872688293457,[0.442],"[1.101, 4.127]",1,2
94,97,0.0,[],[],0,0
80,45,0.4311991333961487,[5.081],[1.528],1,1
32,77,2.406452178955078,[2.047],"[1.327, 6.77]",1,2
36,90,0.42666515707969666,[2.667],[0.503],1,1
49,96,0.469397634267807,[0.495],[2.164],1,1
65,71,0.548980712890625,[4.846],[3.114],1,1
21,79,1.871311068534851,[0.445],"[0.331, 5.049]",1,2
28,98,2.197144031524658,[],[],0,0
66,74,5.292409420013428,[0.506],"[0.197, 1.812]",1,2
3,26,2.9829554557800293,[0.555],"[0.286, 3.141]",1,2
66,35,1.8681938648223877,[0.293],"[0.541, 5.222]",1,2
65,21,0.0,[],[],0,0
8,11,3.951134204864502,[3.677],"[0.627, 7.046]",1,2
55,99,4.304274559020996,[0.557],"[0.238, 2.094]",1,2
55,94,0.9464862942695618,[0.439],[0.454],1,1
50,24,3.415848731994629,[0.936],"[0.476, 2.269]",1,2
96,93,0.0,[],[],0,0
53,90,3.6847734451293945,[0.438],"[0.411, 2.844]",1,2
36,33,0.46823248267173767,[5.312],[0.167],1,1
60,34,1.2533706426620483,[2.763],[1.77],1,1
3,49,2.9957244396209717,[0.55],"[0.394, 3.077]",1,2
28,40,2.684377908706665,[1.457],"[1.197, 5.48]",1,2
67,17,1.557559609413147,[],[],0,0
98,48,1.9777591228485107,[0.462],"[0.387, 5.11]",1,2
55,52,1.2224833965301514,[0.67],"[0.337, 7.229]",1,2
48,72,3.508490562438965,[0.586],"[0.642, 2.168]",1,2
82,30,2.3574705123901367,[],[],0,0
98,73,2.01836895942688,[6.019],"[0.449, 8.169]",1,2
49,77,0.0,[],[],0,0
1,84,2.8927392959594727,[],[],0,0
27,65,0.0,[],[],0,0
15,8,3.213318347930908,[],[0.223],0,1
80,4,2.1366164684295654,[0.07],[],1,0
22,4,2.413179636001587,[],[],0,0
71,41,4.900936126708984,[0.545],"[0.372, 2.359]",1,2
30,99,5.0338897705078125,[0.623],"[0.287, 2.067]",1,2
19,6,1.0983353853225708,[2.461],"[1.376, 9.387]",1,2
62,83,0.0,[],[],0,0
98,56,4.219432830810547,[0.552],"[0.257, 2.33]",1,2
33,16,0.0,[],[],0,0
32,41,3.1269986629486084,[0.669],"[0.257, 3.133]",1,2
76,2,1.4500501155853271,[2.255],"[1.311, 8.842]",1,2
20,79,0.0,[],[],0,0
92,76,0.0,[],[],0,0
97,92,2.1782686710357666,[0.162],"[0.367, 3.148]",1,2
22,77,0.0,[],[],0,0
26,2,0.0,[],[],0,0
70,76,7.674044609069824,[0.48],"[0.544, 2.071]",1,2
89,90,1.5834966897964478,[0.704],"[0.337, 5.53]",1,2
75,80,1.1950722932815552,[0.877],"[1.75, 4.519]",1,2
40,27,3.4900741577148438,[0.623],"[0.349, 3.385]",1,2
16,7,5.310532569885254,[0.649],"[0.158, 1.945]",1,2
52,54,3.227766513824463,[0.346],"[0.287, 1.978]",1,2
48,57,1.5717895030975342,[0.369],"[0.557, 4.038]",1,2
58,70,1.7575092315673828,[2.153],"[2.602, 9.449]",1,2
77,43,5.610472679138184,[0.532],"[0.329, 2.173]",1,2
1,61,3.568232536315918,[0.399],"[0.366, 2.695]",1,2
59,6,1.4515846967697144,[],[],0,0
22,12,0.6362214088439941,[2.959],[1.438],1,1
57,32,0.0,[],[],0,0
80,57,1.1667582988739014,[3.319],"[0.522, 8.14]",1,2
70,52,6.579159736633301,[0.754],"[0.424, 2.438]",1,2
98,0,2.116568088531494,[1.935],"[0.781, 6.5]",1,2
93,13,1.6636167764663696,[0.87],"[0.654, 6.752]",1,2
92,79,0.0,[],[],0,0
91,72,7.350807189941406,[0.582],"[0.487, 1.766]",1,2
81,93,1.2834312915802002,[2.172],"[1.255, 9.823]",1,2
43,92,1.6356616020202637,[],[],0,0
25,29,3.5002079010009766,[0.618],"[0.222, 2.072]",1,2
54,63,0.9625551104545593,[2.398],"[1.364, 6.929]",1,2
34,30,5.023524284362793,[0.777],"[0.66, 2.726]",1,2
84,94,2.490875482559204,[1.015],"[0.445, 5.43]",1,2
21,49,3.142747640609741,[0.539],"[0.351, 3.054]",1,2
84,22,4.580169677734375,[0.592],"[0.319, 2.343]",1,2
12,3,0.0,[],[],0,0
52,91,0.0,[],[],0,0
91,74,6.638191223144531,[0.635],"[0.15, 1.883]",1,2
17,12,1.9278669357299805,[0.447],"[0.384, 4.809]",1,2
31,6,2.665222644805908,[0.691],"[0.696, 4.252]",1,2
21,46,2.4985461235046387,[0.644],"[0.263, 3.925]",1,2
71,38,5.4063215255737305,[0.56],"[0.725, 2.456]",1,2
50,3,0.0,[],[],0,0
67,14,1.5476362705230713,[],[],0,0
23,99,2.689833641052246,[],[],0,0
31,47,3.299046516418457,[2.667],"[0.667, 7.254]",1,2
74,21,0.0,[],[],0,0
62,24,3.000892162322998,[0.053],[],1,0
43,24,3.582954168319702,[0.447],"[0.598, 1.471]",1,2
63,37,0.0,[],[],0,0
84,64,2.968684673309326,[0.646],"[0.372, 3.801]",1,2
29,84,0.0,[],[],0,0
72,41,2.4131336212158203,[1.465],"[0.996, 3.242]",1,2
65,90,0.828860878944397,[],"[0.606, 7.74]",0,2
66,51,2.5900306701660156,[1.888],"[1.612, 6.184]",1,2
45,84,0.0,[],[],0,0
10,98,0.0,[],[],0,0
96,88,0.0,[],[],0,0
44,76,0.6994339823722839,[6.083],[0.553],1,1
49,12,0.8079321980476379,[1.731],"[1.224, 8.217]",1,2
17,38,2.4404349327087402,[1.015],"[0.778, 5.524]",1,2
41,38,0.6979066133499146,[2.074],[2.087],1,1
10,3,0.0,[],[],0,0
58,35,0.9942522048950195,[0.279],"[0.551, 8.598]",1,2
2,76,3.3695077896118164,[0.758],"[0.576, 3.593]",1,2
55,29,4.441143035888672,[0.579],"[0.177, 2.045]",1,2
78,13,2.0681447982788086,[0.702],"[0.631, 4.922]",1,2
66,39,2.0798559188842773,[0.529],"[0.724, 5.345]",1,2
81,82,1.0914688110351562,[2.241],[1.529],1,1
83,85,0.0,[],[],0,0
75,87,0.0,[],[],0,0
33,74,3.563483238220215,[0.593],"[0.278, 1.909]",1,2
48,66,0.0,[],[],0,0
58,84,1.4673949480056763,[2.363],[0.958],1,1
68,99,6.342750549316406,[0.573],"[0.244, 1.888]",1,2
11,80,4.180290699005127,[0.51],"[0.283, 2.411]",1,2
75,37,0.0,[],[],0,0
59,10,4.360721588134766,[0.64],"[0.197, 2.114]",1,2
25,52,0.0,[],[],0,0
81,99,4.131162643432617,[0.575],"[0.417, 1.877]",1,2
87,11,0.0,[],[],0,0
26,86,0.0,[],[],0,0
74,15,0.0,[],[],0,0
10,95,2.1113009452819824,[8.132],"[0.764, 6.59]",1,2
43,89,0.0,[],[],0,0
77,47,6.326669216156006,[0.891],"[0.801, 2.641]",1,2
55,31,1.0392183065414429,[2.221],[1.165],1,1
86,34,5.100157260894775,[9.769],[0.257],1,1
25,42,0.0,[],[],0,0
71,24,6.874579429626465,[0.597],"[0.21, 1.779]",1,2
29,66,0.0,[],[],0,0
30,20,2.1503171920776367,[0.642],"[0.424, 4.825]",1,2
71,33,4.371977806091309,[0.597],"[0.316, 2.795]",1,2
88,3,0.0,[],[],0,0
93,82,2.1667394638061523,[7.099],"[0.315, 9.899]",1,2
