d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
76,3,2.376,8.621,5.4985,6.245000000000001,
62,57,1.962,6.244,4.103,4.282,
49,39,,,,,no_o1_crossover
9,98,,,,,no_o1_crossover
83,99,0.0,0.241,0.1205,0.241,
23,1,,,,,no_o1_crossover
16,37,,,,,no_o1_crossover
49,59,,,,,no_o2_crossover_in_bounds
31,44,,,,,no_o2_crossover_in_bounds
91,36,0.0,0.377,0.1885,0.377,
32,53,1.461,10.0,5.7305,8.539,
83,80,0.0,0.221,0.1105,0.221,
39,38,,,,,no_o1_crossover
85,35,,,,,no_o1_crossover
28,84,1.599,6.47,4.0344999999999995,4.8709999999999996,
6,94,,,,,no_o1_crossover
94,53,,,,,no_o1_crossover
84,1,,,,,no_o1_crossover
80,62,0.0,0.558,0.279,0.558,
94,20,,,,,no_o1_crossover
22,32,,,,,no_o1_crossover
41,73,,,,,no_o1_crossover
72,85,1.916,10.0,5.958,8.084,
3,80,0.0,0.269,0.1345,0.269,
49,81,1.61,7.232,4.421,5.622,
97,8,,,,,no_o2_crossover_in_bounds
5,92,0.0,0.371,0.1855,0.371,
85,28,,,,,no_o1_crossover
4,55,,,,,no_o1_crossover
76,92,0.0,0.296,0.148,0.296,
84,31,2.05,10.0,6.025,7.95,
72,51,2.884,7.804,5.344,4.92,
4,21,,,,,no_o1_crossover
43,49,,,,,no_o2_crossover_in_bounds
95,47,,,,,no_o1_crossover
26,83,,,,,no_o1_crossover
39,57,0.0,0.351,0.1755,0.351,
53,43,0.0,0.388,0.194,0.388,
67,82,,,,,no_o2_crossover_in_bounds
53,79,0.0,0.382,0.191,0.382,
23,49,1.512,10.0,5.756,8.488,
93,53,1.479,10.0,5.7395,8.521,
77,13,,,,,no_o2_crossover_in_bounds
62,44,,,,,no_o1_crossover
51,83,0.0,0.377,0.1885,0.377,
45,55,,,,,no_o1_crossover
61,65,,,,,no_o1_crossover
19,91,,,,,no_o2_crossover_in_bounds
16,5,1.408,7.891,4.6495,6.4830000000000005,
26,54,0.0,0.509,0.2545,0.509,
30,41,0.0,0.346,0.173,0.346,
29,39,,,,,no_o1_crossover
51,94,0.0,0.348,0.174,0.348,
18,1,,,,,no_o2_crossover_in_bounds
71,75,0.0,0.296,0.148,0.296,
50,57,1.62,10.0,5.8100000000000005,8.379999999999999,
81,0,,,,,no_o2_crossover_in_bounds
51,77,,,,,no_o1_crossover
16,11,0.661,10.0,5.3305,9.339,
55,55,,,,,no_o1_crossover
31,11,,,,,no_o1_crossover
84,96,0.0,0.489,0.2445,0.489,
18,87,0.0,0.317,0.1585,0.317,
94,59,,,,,no_o2_crossover_in_bounds
66,11,1.006,10.0,5.503,8.994,
29,75,,,,,no_o2_crossover_in_bounds
76,96,,,,,no_o2_crossover_in_bounds
45,71,,,,,no_o1_crossover
15,12,0.0,0.367,0.1835,0.367,
53,81,,,,,no_o2_crossover_in_bounds
57,86,,,,,no_o1_crossover
16,92,0.0,0.38,0.19,0.38,
84,68,1.462,10.0,5.731,8.538,
8,2,4.652,6.976,5.814,2.324,
34,83,0.0,0.358,0.179,0.358,
65,52,,,,,no_o1_crossover
40,75,0.0,0.298,0.149,0.298,
31,72,0.0,0.487,0.2435,0.487,
28,81,0.0,0.41,0.205,0.41,
68,49,0.0,0.312,0.156,0.312,
44,52,,,,,no_o2_crossover_in_bounds
1,43,0.0,0.324,0.162,0.324,
81,23,0.0,0.432,0.216,0.432,
95,30,,,,,no_o1_crossover
54,99,,,,,no_o1_crossover
74,45,,,,,no_o2_crossover_in_bounds
42,23,0.0,0.278,0.139,0.278,
77,98,0.0,0.633,0.3165,0.633,
19,94,1.554,8.387,4.9705,6.833,
38,6,1.225,7.029,4.127,5.804,
72,22,1.547,10.0,5.7735,8.453,
63,91,,,,,no_o1_crossover
61,35,,,,,no_o1_crossover
39,58,,,,,no_o2_crossover_in_bounds
45,31,,,,,no_o1_crossover
3,70,2.316,7.585,4.9505,5.269,
31,86,1.364,10.0,5.682,8.636,
13,89,,,,,no_o2_crossover_in_bounds
39,62,0.0,0.18,0.09,0.18,
26,50,,,,,no_o1_crossover
15,59,0.0,0.575,0.2875,0.575,
94,22,0.0,0.288,0.144,0.288,
5,41,0.0,0.138,0.069,0.138,
95,51,,,,,no_o1_crossover
94,26,0.0,0.297,0.1485,0.297,
8,35,,,,,no_o2_crossover_in_bounds
57,44,,,,,no_o1_crossover
58,1,1.361,9.556,5.4585,8.194999999999999,
31,25,0.0,0.31,0.155,0.31,
7,54,1.776,10.0,5.888,8.224,
6,71,1.697,7.261,4.479,5.564,
50,5,,,,,no_o1_crossover
35,63,0.0,0.258,0.129,0.258,
57,78,,,,,no_o1_crossover
0,14,,,,,no_o2_crossover_in_bounds
54,20,,,,,no_o1_crossover
0,15,,,,,no_o2_crossover_in_bounds
35,47,,,,,no_o2_crossover_in_bounds
82,74,0.0,0.123,0.0615,0.123,
79,54,0.0,0.262,0.131,0.262,
77,46,0.0,0.247,0.1235,0.247,
74,56,1.66,10.0,5.83,8.34,
91,81,0.0,0.564,0.282,0.564,
38,3,1.408,6.763,4.0855,5.355,
80,69,,,,,no_o1_crossover
86,28,0.0,0.797,0.3985,0.797,
60,72,0.0,0.478,0.239,0.478,
62,66,,,,,no_o1_crossover
26,78,,,,,no_o1_crossover
17,15,1.607,7.633,4.62,6.026,
40,11,0.0,0.92,0.46,0.92,
93,29,0.0,0.18,0.09,0.18,
88,8,,,,,no_o1_crossover
26,98,,,,,no_o1_crossover
34,70,1.106,10.0,5.553,8.894,
29,15,,,,,no_o1_crossover
2,25,0.0,0.286,0.143,0.286,
25,86,,,,,no_o1_crossover
96,86,,,,,no_o1_crossover
44,83,,,,,no_o2_crossover_in_bounds
72,60,2.396,10.0,6.198,7.604,
76,58,,,,,no_o2_crossover_in_bounds
56,14,,,,,no_o1_crossover
66,83,0.0,0.568,0.284,0.568,
7,4,2.002,10.0,6.0009999999999994,7.998,
74,41,2.98,8.035,5.5075,5.055,
86,80,0.0,0.212,0.106,0.212,
68,86,3.95,10.0,6.975,6.05,
94,0,,,,,no_o1_crossover
4,85,,,,,no_o1_crossover
54,50,1.983,10.0,5.9915,8.017,
76,37,,,,,no_o1_crossover
7,15,,,,,no_o1_crossover
43,27,,,,,no_o1_crossover
79,65,,,,,no_o1_crossover
37,40,1.46,10.0,5.73,8.54,
74,32,,,,,no_o1_crossover
21,1,1.445,6.231,3.838,4.786,
87,72,0.0,0.721,0.3605,0.721,
53,71,1.953,10.0,5.9765,8.047,
30,32,,,,,no_o1_crossover
6,65,0.0,0.535,0.2675,0.535,
8,53,1.045,10.0,5.5225,8.955,
81,50,0.0,0.526,0.263,0.526,
7,44,,,,,no_o1_crossover
31,95,0.0,0.237,0.1185,0.237,
59,19,,,,,no_o2_crossover_in_bounds
2,13,0.0,0.512,0.256,0.512,
44,74,0.0,0.208,0.104,0.208,
40,59,0.0,0.429,0.2145,0.429,
4,72,1.308,10.0,5.654,8.692,
0,31,,,,,no_o2_crossover_in_bounds
3,8,1.247,6.341,3.794,5.094,
13,36,0.0,0.145,0.0725,0.145,
91,73,0.0,0.34,0.17,0.34,
75,10,,,,,no_o1_crossover
38,92,0.0,0.554,0.277,0.554,
12,53,,,,,no_o1_crossover
5,81,,,,,no_o2_crossover_in_bounds
8,5,,,,,no_o1_crossover
80,63,2.458,7.536,4.997,5.077999999999999,
25,10,0.0,0.239,0.1195,0.239,
24,77,,,,,no_o1_crossover
12,9,,,,,no_o1_crossover
77,96,0.0,0.396,0.198,0.396,
17,94,,,,,no_o2_crossover_in_bounds
96,58,,,,,no_o1_crossover
85,93,,,,,no_o1_crossover
49,55,,,,,no_o1_crossover
5,29,0.0,0.19,0.095,0.19,
32,84,2.691,7.89,5.2905,5.199,
41,52,,,,,no_o1_crossover
12,31,,,,,no_o1_crossover
2,36,0.0,0.346,0.173,0.346,
11,38,,,,,no_o2_crossover_in_bounds
14,41,0.0,0.315,0.1575,0.315,
34,6,0.0,0.333,0.1665,0.333,
51,1,,,,,no_o2_crossover_in_bounds
58,19,,,,,no_o2_crossover_in_bounds
11,20,,,,,no_o2_crossover_in_bounds
18,70,1.38,10.0,5.6899999999999995,8.620000000000001,
37,89,,,,,no_o1_crossover
43,29,0.0,0.446,0.223,0.446,
33,90,,,,,no_o1_crossover
41,42,,,,,no_o1_crossover
6,72,,,,,no_o2_crossover_in_bounds
94,43,0.0,0.319,0.1595,0.319,
97,3,,,,,no_o1_crossover
91,61,0.0,0.256,0.128,0.256,
56,93,,,,,no_o1_crossover
98,34,1.403,10.0,5.7015,8.597,
71,99,0.0,0.204,0.102,0.204,
26,96,,,,,no_o1_crossover
99,63,3.337,7.647,5.492,4.3100000000000005,
10,35,,,,,no_o1_crossover
56,27,,,,,no_o1_crossover
70,46,0.0,0.432,0.216,0.432,
51,37,0.0,0.603,0.3015,0.603,
18,65,0.0,0.363,0.1815,0.363,
55,39,,,,,no_o1_crossover
79,25,,,,,no_o1_crossover
58,55,,,,,no_o1_crossover
41,66,,,,,no_o1_crossover
24,41,2.599,7.587,5.093,4.9879999999999995,
34,61,0.0,0.369,0.1845,0.369,
49,98,,,,,no_o1_crossover
25,55,,,,,no_o1_crossover
85,97,,,,,no_o1_crossover
16,33,,,,,no_o2_crossover_in_bounds
95,79,,,,,no_o1_crossover
49,97,,,,,no_o1_crossover
69,62,0.0,0.232,0.116,0.232,
40,79,0.0,0.362,0.181,0.362,
42,9,,,,,no_o1_crossover
21,2,1.379,10.0,5.6895,8.621,
35,38,,,,,no_o2_crossover_in_bounds
21,99,0.0,0.255,0.1275,0.255,
1,87,0.0,0.341,0.1705,0.341,
73,43,0.0,0.326,0.163,0.326,
0,10,0.0,0.201,0.1005,0.201,
87,67,,,,,no_o1_crossover
8,55,0.0,0.705,0.3525,0.705,
36,80,0.0,0.601,0.3005,0.601,
39,76,,,,,no_o2_crossover_in_bounds
58,76,,,,,no_o1_crossover
1,88,0.0,0.319,0.1595,0.319,
40,23,0.0,0.33,0.165,0.33,
10,31,,,,,no_o1_crossover
70,74,0.0,0.162,0.081,0.162,
53,32,,,,,no_o2_crossover_in_bounds
89,13,,,,,no_o1_crossover
31,88,,,,,no_o2_crossover_in_bounds
73,82,,,,,no_o1_crossover
25,20,,,,,no_o1_crossover
54,80,1.86,10.0,5.93,8.14,
23,4,2.844,10.0,6.422,7.156000000000001,
8,30,0.0,0.709,0.3545,0.709,
11,47,2.071,5.951,4.011,3.8799999999999994,
23,17,,,,,no_o1_crossover
14,10,0.0,0.199,0.0995,0.199,
90,32,,,,,no_o1_crossover
62,27,,,,,no_o1_crossover
18,9,,,,,no_o2_crossover_in_bounds
39,51,,,,,no_o2_crossover_in_bounds
36,63,,,,,no_o2_crossover_in_bounds
40,37,,,,,no_o2_crossover_in_bounds
91,18,,,,,no_o2_crossover_in_bounds
15,5,,,,,no_o1_crossover
56,50,1.979,10.0,5.9895,8.021,
73,29,0.0,0.188,0.094,0.188,
13,5,,,,,no_o2_crossover_in_bounds
0,1,,,,,no_o2_crossover_in_bounds
47,87,0.0,0.385,0.1925,0.385,
42,22,0.0,0.245,0.1225,0.245,
13,76,,,,,no_o1_crossover
8,99,0.0,0.245,0.1225,0.245,
88,65,,,,,no_o1_crossover
0,48,0.0,0.355,0.1775,0.355,
36,47,,,,,no_o1_crossover
28,25,,,,,no_o2_crossover_in_bounds
88,47,,,,,no_o1_crossover
24,40,,,,,no_o1_crossover
11,84,,,,,no_o1_crossover
38,10,0.0,0.379,0.1895,0.379,
59,91,,,,,no_o2_crossover_in_bounds
93,46,0.0,0.378,0.189,0.378,
48,82,,,,,no_o1_crossover
54,73,,,,,no_o1_crossover
78,60,,,,,no_o2_crossover_in_bounds
6,34,1.628,7.59,4.609,5.962,
28,82,0.0,0.591,0.2955,0.591,
49,61,,,,,no_o1_crossover
58,18,,,,,no_o2_crossover_in_bounds
16,98,,,,,no_o1_crossover
19,30,1.696,7.757,4.7265,6.061,
20,8,,,,,no_o1_crossover
61,70,,,,,no_o1_crossover
37,61,0.0,0.31,0.155,0.31,
59,63,0.0,0.365,0.1825,0.365,
95,4,1.035,10.0,5.5175,8.965,
72,12,1.22,10.0,5.61,8.78,
38,7,0.0,0.356,0.178,0.356,
73,19,,,,,no_o2_crossover_in_bounds
37,39,,,,,no_o1_crossover
55,20,0.0,0.282,0.141,0.282,
31,84,,,,,no_o2_crossover_in_bounds
75,4,4.453,7.361,5.907,2.9079999999999995,
67,13,,,,,no_o2_crossover_in_bounds
58,5,1.509,10.0,5.7545,8.491,
93,11,1.472,10.0,5.736,8.528,
22,63,1.09,10.0,5.545,8.91,
60,74,0.0,0.171,0.0855,0.171,
64,99,0.0,0.39,0.195,0.39,
58,0,,,,,no_o2_crossover_in_bounds
23,96,,,,,no_o1_crossover
25,95,0.0,0.292,0.146,0.292,
19,14,1.796,8.414,5.1049999999999995,6.617999999999999,
95,57,1.922,10.0,5.961,8.078,
82,87,,,,,no_o2_crossover_in_bounds
38,13,,,,,no_o2_crossover_in_bounds
33,27,,,,,no_o1_crossover
24,61,2.747,7.28,5.0135000000000005,4.533,
72,80,0.536,10.0,5.268,9.464,
17,46,,,,,no_o2_crossover_in_bounds
75,42,,,,,no_o1_crossover
81,83,,,,,no_o2_crossover_in_bounds
7,66,,,,,no_o1_crossover
15,99,0.0,0.226,0.113,0.226,
51,80,0.0,0.096,0.048,0.096,
18,23,0.0,0.267,0.1335,0.267,
95,64,,,,,no_o1_crossover
85,48,,,,,no_o1_crossover
60,53,2.084,10.0,6.042,7.916,
32,7,0.0,0.242,0.121,0.242,
68,72,0.0,0.448,0.224,0.448,
92,10,0.0,0.517,0.2585,0.517,
39,85,,,,,no_o2_crossover
73,12,0.0,0.311,0.1555,0.311,
98,85,,,,,no_o2_crossover_in_bounds
90,97,,,,,no_o1_crossover
92,71,,,,,no_o1_crossover
74,37,,,,,no_o1_crossover
17,34,1.64,7.121,4.3805000000000005,5.481000000000001,
0,64,0.0,0.342,0.171,0.342,
44,60,,,,,no_o2_crossover_in_bounds
29,24,,,,,no_o1_crossover
31,5,,,,,no_o1_crossover
54,47,,,,,no_o1_crossover
17,56,0.0,0.368,0.184,0.368,
22,6,,,,,no_o1_crossover
95,29,0.0,0.763,0.3815,0.763,
20,13,,,,,no_o1_crossover
70,23,0.0,0.35,0.175,0.35,
4,37,,,,,no_o1_crossover
74,54,1.275,10.0,5.6375,8.725,
57,23,,,,,no_o2_crossover_in_bounds
6,67,1.334,10.0,5.667,8.666,
50,34,,,,,no_o1_crossover
68,19,0.0,0.494,0.247,0.494,
12,23,0.0,0.44,0.22,0.44,
7,97,,,,,no_o1_crossover
2,9,,,,,no_o2_crossover_in_bounds
3,75,0.0,0.256,0.128,0.256,
53,48,0.0,0.437,0.2185,0.437,
15,46,0.0,0.35,0.175,0.35,
2,71,1.421,10.0,5.7105,8.579,
96,11,,,,,no_o1_crossover
69,89,,,,,no_o2_crossover_in_bounds
39,32,1.728,10.0,5.864,8.272,
7,16,,,,,no_o1_crossover
70,94,0.0,0.56,0.28,0.56,
50,9,,,,,no_o1_crossover
26,24,0.0,0.468,0.234,0.468,
87,83,,,,,no_o1_crossover
33,2,,,,,no_o1_crossover
61,12,,,,,no_o2_crossover_in_bounds
90,86,,,,,no_o1_crossover
60,61,,,,,no_o2_crossover_in_bounds
70,54,0.0,0.244,0.122,0.244,
4,92,2.056,10.0,6.0280000000000005,7.944,
23,12,,,,,no_o2_crossover_in_bounds
79,5,,,,,no_o1_crossover
19,23,,,,,no_o2_crossover_in_bounds
46,45,,,,,no_o1_crossover
59,17,,,,,no_o1_crossover
29,86,,,,,no_o1_crossover
51,55,0.0,0.591,0.2955,0.591,
87,34,,,,,no_o1_crossover
76,66,1.114,6.87,3.992,5.756,
73,9,,,,,no_o2_crossover_in_bounds
10,55,,,,,no_o1_crossover
22,84,,,,,no_o1_crossover
86,74,0.0,0.188,0.094,0.188,
9,24,0.0,0.209,0.1045,0.209,
31,91,1.673,6.221,3.947,4.548,
64,61,,,,,no_o2_crossover_in_bounds
45,1,,,,,no_o1_crossover
44,75,0.0,0.295,0.1475,0.295,
29,54,2.104,10.0,6.052,7.896,
18,29,0.0,0.203,0.1015,0.203,
22,61,1.068,10.0,5.534,8.932,
85,53,,,,,no_o1_crossover
76,71,2.034,7.771,4.9025,5.737,
5,58,,,,,no_o2_crossover_in_bounds
36,45,,,,,no_o1_crossover
88,14,,,,,no_o1_crossover
30,60,0.0,0.747,0.3735,0.747,
28,46,0.0,0.232,0.116,0.232,
59,58,6.776,9.811,8.2935,3.035,
12,74,0.0,0.305,0.1525,0.305,
45,46,,,,,no_o1_crossover
51,41,0.0,0.311,0.1555,0.311,
44,91,,,,,no_o2_crossover_in_bounds
26,90,1.581,10.0,5.7905,8.419,
69,44,0.0,0.569,0.2845,0.569,
59,60,,,,,no_o1_crossover
96,32,,,,,no_o1_crossover
68,88,0.0,0.361,0.1805,0.361,
6,12,,,,,no_o2_crossover_in_bounds
24,42,,,,,no_o1_crossover
89,74,0.0,0.194,0.097,0.194,
41,19,4.831,8.558,6.6945,3.7269999999999994,
91,16,,,,,no_o2_crossover_in_bounds
8,29,0.0,0.206,0.103,0.206,
99,18,,,,,no_o1_crossover
34,62,0.0,0.213,0.1065,0.213,
24,94,,,,,no_o1_crossover
89,30,1.07,7.474,4.272,6.404,
42,88,,,,,no_o1_crossover
33,67,,,,,no_o1_crossover
13,34,,,,,no_o2_crossover_in_bounds
68,6,,,,,no_o2_crossover_in_bounds
94,61,0.0,0.338,0.169,0.338,
99,50,2.203,10.0,6.1015,7.797000000000001,
27,76,,,,,no_o1_crossover
99,8,,,,,no_o1_crossover
30,44,,,,,no_o2_crossover_in_bounds
94,54,0.0,0.223,0.1115,0.223,
11,70,1.275,10.0,5.6375,8.725,
82,95,0.0,0.24,0.12,0.24,
31,94,0.0,0.505,0.2525,0.505,
23,66,,,,,no_o1_crossover
2,18,1.369,10.0,5.6845,8.631,
45,98,,,,,no_o1_crossover
75,1,,,,,no_o1_crossover
38,73,1.448,7.013,4.2305,5.5649999999999995,
80,92,3.447,7.191,5.319,3.7439999999999998,
56,76,,,,,no_o1_crossover
50,21,,,,,no_o1_crossover
86,76,0.0,0.612,0.306,0.612,
71,34,2.876,10.0,6.438,7.1240000000000006,
70,88,0.0,0.557,0.2785,0.557,
59,44,,,,,no_o1_crossover
80,48,,,,,no_o1_crossover
51,93,0.0,0.7,0.35,0.7,
65,84,,,,,no_o2_crossover_in_bounds
53,52,0.0,0.299,0.1495,0.299,
23,19,1.845,10.0,5.9225,8.155,
0,43,0.0,0.341,0.1705,0.341,
13,44,,,,,no_o1_crossover
71,13,0.0,0.519,0.2595,0.519,
71,77,2.044,10.0,6.022,7.9559999999999995,
71,11,,,,,no_o2_crossover_in_bounds
20,88,,,,,no_o1_crossover
7,2,,,,,no_o1_crossover
78,10,0.0,0.179,0.0895,0.179,
60,89,,,,,no_o1_crossover
70,29,0.0,0.273,0.1365,0.273,
96,64,,,,,no_o1_crossover
17,59,,,,,no_o2_crossover_in_bounds
30,1,0.442,10.0,5.221,9.558,
94,97,,,,,no_o1_crossover
80,45,,,,,no_o2_crossover_in_bounds
32,77,2.046,6.77,4.4079999999999995,4.724,
36,90,,,,,no_o2_crossover_in_bounds
49,96,2.164,10.0,6.082,7.836,
65,71,,,,,no_o2_crossover_in_bounds
21,79,0.0,0.331,0.1655,0.331,
28,98,,,,,no_o1_crossover
66,74,0.0,0.197,0.0985,0.197,
3,26,0.0,0.287,0.1435,0.287,
66,35,,,,,no_o2_crossover_in_bounds
65,21,,,,,no_o1_crossover
8,11,0.0,0.627,0.3135,0.627,
55,99,0.0,0.238,0.119,0.238,
55,94,,,,,no_o2_crossover_in_bounds
50,24,0.0,0.476,0.238,0.476,
96,93,,,,,no_o1_crossover
53,90,0.0,0.411,0.2055,0.411,
36,33,,,,,no_o2_crossover_in_bounds
60,34,,,,,no_o2_crossover_in_bounds
3,49,0.0,0.394,0.197,0.394,
28,40,1.457,10.0,5.7285,8.543,
67,17,,,,,no_o1_crossover
98,48,0.0,0.387,0.1935,0.387,
55,52,0.0,0.337,0.1685,0.337,
48,72,,,,,no_o2_crossover_in_bounds
82,30,,,,,no_o1_crossover
98,73,6.019,8.169,7.094,2.1500000000000004,
49,77,,,,,no_o1_crossover
1,84,,,,,no_o1_crossover
27,65,,,,,no_o1_crossover
15,8,,,,,no_o1_crossover
80,4,,,,,no_o2_crossover
22,4,,,,,no_o1_crossover
71,41,0.0,0.372,0.186,0.372,
30,99,0.0,0.287,0.1435,0.287,
19,6,2.461,9.387,5.924,6.926,
62,83,,,,,no_o1_crossover
98,56,0.0,0.257,0.1285,0.257,
33,16,,,,,no_o1_crossover
32,41,0.0,0.256,0.128,0.256,
76,2,2.255,8.842,5.548500000000001,6.587000000000001,
20,79,,,,,no_o1_crossover
92,76,,,,,no_o1_crossover
97,92,,,,,no_o2_crossover_in_bounds
22,77,,,,,no_o1_crossover
26,2,,,,,no_o1_crossover
70,76,,,,,no_o2_crossover_in_bounds
89,90,0.0,0.337,0.1685,0.337,
75,80,0.877,10.0,5.4385,9.123,
40,27,0.0,0.349,0.1745,0.349,
16,7,0.0,0.158,0.079,0.158,
52,54,0.0,0.287,0.1435,0.287,
48,57,,,,,no_o2_crossover_in_bounds
58,70,2.602,9.449,6.0255,6.8469999999999995,
77,43,0.0,0.328,0.164,0.328,
1,61,0.0,0.365,0.1825,0.365,
59,6,,,,,no_o1_crossover
22,12,,,,,no_o2_crossover_in_bounds
57,32,,,,,no_o1_crossover
80,57,3.319,8.14,5.7295,4.821000000000001,
70,52,0.0,0.424,0.212,0.424,
98,0,1.935,6.501,4.218,4.566000000000001,
93,13,0.0,0.654,0.327,0.654,
92,79,,,,,no_o1_crossover
91,72,0.0,0.487,0.2435,0.487,
81,93,2.172,9.823,5.9975000000000005,7.651,
43,92,,,,,no_o1_crossover
25,29,0.0,0.222,0.111,0.222,
54,63,2.398,6.929,4.6635,4.531000000000001,
34,30,0.0,0.66,0.33,0.66,
84,94,0.0,0.446,0.223,0.446,
21,49,0.0,0.351,0.1755,0.351,
84,22,0.0,0.319,0.1595,0.319,
12,3,,,,,no_o1_crossover
52,91,,,,,no_o1_crossover
91,74,0.0,0.15,0.075,0.15,
17,12,0.0,0.383,0.1915,0.383,
31,6,,,,,no_o2_crossover_in_bounds
21,46,0.0,0.263,0.1315,0.263,
71,38,,,,,no_o2_crossover_in_bounds
50,3,,,,,no_o1_crossover
67,14,,,,,no_o1_crossover
23,99,,,,,no_o1_crossover
31,47,2.667,7.254,4.9605,4.587,
74,21,,,,,no_o1_crossover
62,24,,,,,no_o2_crossover
43,24,,,,,no_o2_crossover_in_bounds
63,37,,,,,no_o1_crossover
84,64,0.0,0.372,0.186,0.372,
29,84,,,,,no_o1_crossover
72,41,1.465,10.0,5.7325,8.535,
65,90,,,,,no_o1_crossover
66,51,1.888,10.0,5.944,8.112,
45,84,,,,,no_o1_crossover
10,98,,,,,no_o1_crossover
96,88,,,,,no_o1_crossover
44,76,,,,,no_o2_crossover_in_bounds
49,12,1.731,8.217,4.974,6.486000000000001,
17,38,0.0,0.778,0.389,0.778,
41,38,2.087,10.0,6.0435,7.913,
10,3,,,,,no_o1_crossover
58,35,,,,,no_o2_crossover_in_bounds
2,76,0.0,0.576,0.288,0.576,
55,29,0.0,0.178,0.089,0.178,
78,13,0.0,0.631,0.3155,0.631,
66,39,,,,,no_o2_crossover_in_bounds
81,82,,,,,no_o2_crossover_in_bounds
83,85,,,,,no_o1_crossover
75,87,,,,,no_o1_crossover
33,74,0.0,0.278,0.139,0.278,
48,66,,,,,no_o1_crossover
58,84,,,,,no_o2_crossover_in_bounds
68,99,0.0,0.244,0.122,0.244,
11,80,0.0,0.283,0.1415,0.283,
75,37,,,,,no_o1_crossover
59,10,0.0,0.197,0.0985,0.197,
25,52,,,,,no_o1_crossover
81,99,0.0,0.417,0.2085,0.417,
87,11,,,,,no_o1_crossover
26,86,,,,,no_o1_crossover
74,15,,,,,no_o1_crossover
10,95,,,,,no_o2_crossover_in_bounds
43,89,,,,,no_o1_crossover
77,47,0.0,0.801,0.4005,0.801,
55,31,,,,,no_o2_crossover_in_bounds
86,34,,,,,no_o2_crossover_in_bounds
25,42,,,,,no_o1_crossover
71,24,0.0,0.21,0.105,0.21,
29,66,,,,,no_o1_crossover
30,20,0.0,0.424,0.212,0.424,
71,33,0.0,0.316,0.158,0.316,
88,3,,,,,no_o1_crossover
93,82,7.099,9.899,8.498999999999999,2.799999999999999,
55,93,,,,,no_o2_crossover_in_bounds
11,73,,,,,no_o1_crossover
44,45,0.0,0.347,0.1735,0.347,
47,85,0.0,0.264,0.132,0.264,
30,57,0.0,0.385,0.1925,0.385,
21,7,0.0,0.206,0.103,0.206,
43,25,,,,,no_o1_crossover
15,27,0.0,0.387,0.1935,0.387,
19,87,1.246,10.0,5.623,8.754,
25,28,,,,,no_o1_crossover
78,16,,,,,no_o2_crossover_in_bounds
5,52,0.0,0.413,0.2065,0.413,
26,69,,,,,no_o1_crossover
79,49,,,,,no_o2_crossover_in_bounds
40,81,,,,,no_o2_crossover_in_bounds
63,72,,,,,no_o2_crossover_in_bounds
95,55,,,,,no_o1_crossover
66,3,,,,,no_o1_crossover
67,63,0.0,0.31,0.155,0.31,
74,29,2.736,4.473,3.6045,1.7369999999999997,
32,63,0.0,0.255,0.1275,0.255,
40,29,0.0,0.206,0.103,0.206,
27,13,,,,,no_o1_crossover
25,40,,,,,no_o1_crossover
26,58,,,,,no_o1_crossover
92,85,,,,,no_o1_crossover
86,0,,,,,no_o2_crossover_in_bounds
59,88,0.0,0.451,0.2255,0.451,
85,51,,,,,no_o1_crossover
45,11,,,,,no_o1_crossover
43,85,,,,,no_o1_crossover
69,25,,,,,no_o2_crossover_in_bounds
9,12,,,,,no_o1_crossover
77,41,,,,,no_o2_crossover_in_bounds
25,48,,,,,no_o1_crossover
76,68,2.033,8.876,5.4544999999999995,6.843,
45,18,,,,,no_o1_crossover
53,92,0.0,0.306,0.153,0.306,
90,88,,,,,no_o1_crossover
27,18,,,,,no_o1_crossover
12,7,0.0,0.341,0.1705,0.341,
86,41,0.0,0.287,0.1435,0.287,
1,8,1.596,10.0,5.798,8.404,
36,39,,,,,no_o1_crossover
17,10,0.0,0.217,0.1085,0.217,
86,72,0.0,0.508,0.254,0.508,
95,12,,,,,no_o2_crossover_in_bounds
25,32,,,,,no_o1_crossover
87,35,,,,,no_o1_crossover
5,3,,,,,no_o2_crossover_in_bounds
86,25,0.0,0.376,0.188,0.376,
51,65,0.0,0.321,0.1605,0.321,
13,28,,,,,no_o2_crossover_in_bounds
39,26,0.0,0.353,0.1765,0.353,
74,67,,,,,no_o1_crossover
45,92,0.0,0.586,0.293,0.586,
94,68,,,,,no_o1_crossover
14,14,,,,,no_o1_crossover
95,66,,,,,no_o1_crossover
74,82,,,,,no_o1_crossover
27,10,,,,,no_o2_crossover_in_bounds
16,30,,,,,no_o1_crossover
46,13,,,,,no_o1_crossover
51,43,0.0,0.291,0.1455,0.291,
83,1,,,,,no_o1_crossover
27,79,,,,,no_o1_crossover
39,74,0.0,0.217,0.1085,0.217,
70,5,,,,,no_o2_crossover_in_bounds
12,76,,,,,no_o1_crossover
75,40,,,,,no_o1_crossover
96,34,,,,,no_o1_crossover
65,27,0.0,0.168,0.084,0.168,
92,24,,,,,no_o2_crossover_in_bounds
67,62,0.0,0.235,0.1175,0.235,
19,67,1.741,7.974,4.8575,6.2330000000000005,
98,61,0.0,0.317,0.1585,0.317,
83,79,,,,,no_o1_crossover
46,79,,,,,no_o1_crossover
13,18,,,,,no_o1_crossover
